variables= "energy", "enstrophy", "time"
19552.745239 15678.061224 0.000708
19365.031893 15671.573543 0.001415
19183.379912 15668.085802 0.002123
19006.619024 15661.495720 0.002831
18834.859446 15651.586152 0.003538
18668.589926 15638.395263 0.004246
18508.447659 15621.986950 0.004954
18355.128833 15602.443411 0.005661
18209.341662 15579.866837 0.006369
18071.778002 15554.382350 0.007077
17943.086983 15526.140274 0.007785
17823.844916 15495.315941 0.008493
17714.538711 15462.110638 0.009201
17615.547385 15426.750835 0.009908
17527.126198 15389.486186 0.010616
17449.394211 15350.586580 0.011324
17382.325922 15310.338307 0.012032
17325.747504 15269.039723 0.012740
17279.441333 15227.107318 0.013446
17242.946956 15184.958942 0.014148
17215.530717 15142.874745 0.014847
17196.412232 15101.202158 0.015541
17184.699497 15060.253030 0.016231
17179.435564 15020.256865 0.016915
17179.661808 14981.418369 0.017595
17184.438668 14943.918693 0.018270
17192.864346 14907.915987 0.018942
17204.091396 14873.547251 0.019609
17217.340862 14840.929808 0.020273
17231.913179 14810.163220 0.020933
17247.195520 14781.331487 0.021590
17262.665941 14754.505297 0.022244
17277.894545 14729.743858 0.022895
17292.541436 14707.096448 0.023543
17306.351288 14686.603550 0.024189
17319.144602 14668.295350 0.024833
17330.806579 14652.197000 0.025475
17341.274136 14638.330242 0.026115
17350.521272 14626.712037 0.026753
17358.544251 14617.354370 0.027389
17365.347452 14610.263849 0.028024
17370.930625 14605.441171 0.028658
17375.278262 14602.880465 0.029291
17378.351489 14602.568661 0.029923
17380.082821 14604.484815 0.030553
17380.373834 14608.599502 0.031184
17379.095919 14614.874265 0.031813
17376.093803 14623.261103 0.032442
17371.191813 14633.701975 0.033071
17364.202569 14646.128318 0.033699
17354.937780 14660.460534 0.034327
17343.220740 14676.607413 0.034955
17328.900055 14694.465451 0.035583
17311.864015 14713.918043 0.036211
17292.055011 14734.834536 0.036840
17269.483279 14757.069259 0.037468
17244.238773 14780.461080 0.038097
17216.501379 14804.832515 0.038726
17186.547424 14829.989929 0.039356
17154.753075 14855.723604 0.039986
17121.592820 14881.808974 0.040617
17087.634039 14908.007980 0.041248
17053.526384 14934.071637 0.041880
17019.986608 14959.743461 0.042513
16987.778828 14984.763498 0.043146
16957.690391 15008.873459 0.043781
16930.503528 15031.822419 0.044416
16906.964680 15053.372114 0.045052
16887.751503 15073.302635 0.045690
16873.440729 15091.416590 0.046329
16864.477771 15107.541178 0.046969
16861.153902 15121.530133 0.047610
16863.588703 15133.265939 0.048252
16871.720457 15142.658764 0.048897
16885.308251 15149.642269 0.049542
16903.944686 15154.168861 0.050189
16927.079066 15156.203959 0.050838
16954.047954 15155.719241 0.051489
16984.111675 15152.686402 0.052141
17016.479919 15147.074109 0.052795
17050.257975 15138.871231 0.053449
17084.650977 15128.063654 0.054102
17118.947134 15114.627821 0.054753
17152.498739 15098.537172 0.055404
17184.719329 15079.767341 0.056054
17215.076510 15058.302145 0.056703
17243.083629 15034.139708 0.057350
17268.292715 15007.298255 0.057997
17290.290640 14977.820736 0.058641
17308.698652 14945.777873 0.059285
17323.174458 14911.269374 0.059927
17333.415611 14874.423063 0.060568
17339.162177 14835.393679 0.061207
17340.198349 14794.361416 0.061845
17336.352506 14751.530236 0.062482
17327.495488 14707.126063 0.063117
17313.537355 14661.394603 0.063752
17294.423401 14614.598556 0.064386
17270.131413 14567.015241 0.065020
17240.672351 14518.933636 0.065653
17206.097135 14470.651479 0.066287
17166.511968 14422.472806 0.066920
17122.100978 14374.704202 0.067553
17073.154117 14327.651791 0.068187
17020.092883 14281.618319 0.068822
16963.484055 14236.900313 0.069457
16904.032711 14193.784805 0.070093
16842.553098 14152.545723 0.070731
16779.926903 14113.441456 0.071369
16717.058441 14076.711647 0.072010
16654.837875 14042.573690 0.072651
16594.118879 14011.219255 0.073295
16535.712719 13982.811159 0.073940
16480.396778 13957.480751 0.074587
16428.932484 13935.326273 0.075237
16382.081148 13916.411507 0.075889
16340.608322 13900.765470 0.076543
16305.268957 13888.382516 0.077199
16276.777172 13879.223375 0.077859
16255.767745 13873.213493 0.078520
16242.764850 13870.246128 0.079184
16238.115467 13870.169804 0.079846
16241.832837 13872.762987 0.080505
16253.740609 13877.788092 0.081161
16273.488924 13885.001473 0.081814
16300.545076 13894.157853 0.082465
16334.193747 13905.015807 0.083113
16373.567444 13917.344235 0.083760
16417.723332 13930.928944 0.084405
16465.754583 13945.578558 0.085048
16516.887345 13961.126730 0.085689
16570.512249 13977.436541 0.086329
16626.132321 13994.402033 0.086968
16683.257362 14011.949636 0.087606
16741.281161 14030.041220 0.088244
16799.367044 14048.679818 0.088881
16856.346537 14067.919928 0.089518
16910.622507 14087.884297 0.090156
16960.074206 14108.779759 0.090794
17002.062112 14130.882220 0.091433
17033.842849 14154.454341 0.092073
17053.541261 14179.607506 0.092714
17060.890756 14206.190182 0.093358
17056.950567 14233.821109 0.094003
17043.407177 14262.011453 0.094651
17022.276993 14290.233431 0.095301
16995.920509 14317.928297 0.095954
16966.944127 14344.510849 0.096610
16937.847977 14369.404334 0.097270
16910.632944 14392.113478 0.097932
16886.602322 14412.268114 0.098598
16866.390529 14429.621707 0.099268
16850.146967 14444.000803 0.099940
16837.763255 14455.251700 0.100613
16828.987226 14463.316971 0.101285
16823.647872 14468.140506 0.101958
16821.672655 14469.666226 0.102631
16823.013747 14467.849240 0.103306
16827.563200 14462.662706 0.103981
16835.098433 14454.101697 0.104658
16845.263135 14442.187226 0.105336
16857.561538 14426.985127 0.106016
16871.351612 14408.656182 0.106695
16885.962484 14387.380198 0.107373
16900.713608 14363.370286 0.108049
16914.934412 14336.870437 0.108724
16927.960673 14308.147819 0.109397
16939.103400 14277.484645 0.110069
16947.601479 14245.169267 0.110739
16952.577184 14211.487675 0.111407
16953.019041 14176.716787 0.112074
16947.815621 14141.119516 0.112740
16935.850305 14104.941647 0.113404
16916.140677 14068.409045 0.114067
16887.982403 14031.727269 0.114730
16851.052342 13995.080449 0.115391
16805.449027 13958.632496 0.116051
16751.670268 13922.527333 0.116710
16690.543852 13886.889265 0.117369
16623.129949 13851.822865 0.118027
16550.621838 13817.415193 0.118685
16474.263855 13783.738682 0.119343
16395.299130 13750.854445 0.120001
16314.943503 13718.815061 0.120658
16234.370475 13687.666976 0.121315
16154.693514 13657.453208 0.121973
16076.942798 13628.215674 0.122631
16002.048309 13599.996095 0.123289
15930.849308 13572.835697 0.123948
15864.138221 13546.774010 0.124607
15802.720975 13521.848492 0.125266
15747.529076 13498.134604 0.125925
15699.569687 13475.771027 0.126580
15659.372041 13454.773138 0.127231
15627.187509 13435.152964 0.127878
15602.974467 13416.927632 0.128523
15586.428665 13400.118140 0.129165
15577.050474 13384.747773 0.129804
15574.221103 13370.840349 0.130442
15577.271283 13358.418418 0.131077
15585.535392 13347.501845 0.131712
15598.389868 13338.106817 0.132345
15615.277441 13330.245440 0.132977
15635.717192 13323.924702 0.133608
15659.297437 13319.143635 0.134240
15685.651116 13315.889404 0.134872
15714.422675 13314.136268 0.135504
15745.241002 13313.846779 0.136137
15777.709291 13314.974950 0.136771
15811.406799 13317.469889 0.137406
15845.882957 13321.277606 0.138044
15880.635598 13326.341384 0.138683
15915.070763 13332.602574 0.139324
15948.459459 13339.999706 0.139968
15979.973700 13348.467814 0.140613
16008.845390 13357.935378 0.141259
16034.599400 13368.319565 0.141908
